ch1,ch2,ch3,ch4,label,trial,timestamp
28.20258556585759,1065.1870856797323,25.595875296741724,30.59986143745482,0,0,1760921571.336492
42.14867250062525,1155.5393287092447,29.687325848266482,40.79108881670982,0,0,1760921571.336492
-29.01788375619799,1166.1307253837585,-17.405494393780828,-18.14973448496312,0,0,1760921571.336492
-8.799984595738351,1115.4438612842932,-7.431181211955845,5.864163130521774,0,0,1760921571.336492
55.8030472388491,1277.5423450637609,43.10608688928187,50.862639397382736,0,0,1760921571.336492
-5.288218537345529,1177.4439227497205,1.372543283738196,8.530711798928678,0,0,1760921571.336492
-38.30779524613172,982.9055467545986,-26.50841088593006,-19.155767573043704,0,0,1760921571.336492
48.97025001980364,1093.1129186488688,41.82704110443592,46.97314344346523,0,0,1760921571.336492
26.347595187835395,1236.9719103444368,19.522277768701315,27.192812577821314,0,0,1760921571.336492
-50.98979599587619,1127.0674703465775,-32.95225850958377,-31.983624421060085,0,0,1760921571.336492
34.17520579509437,965.9488403555006,22.94802612811327,31.81906882300973,0,0,1760921571.336492
43.222023787908256,512.4317421787418,31.85272792261094,39.51952283177525,0,0,1760921571.336492
-33.625440501607955,179.79008051985875,-19.537237368524075,-18.08615618571639,0,0,1760921571.336492
-8.43721430003643,-117.14301636209711,-3.384609459899366,1.3426240840926766,0,0,1760921571.336492
54.984009148553014,295.3716886504553,43.3903192859143,55.320600144565105,0,0,1760921571.336492
-1.290265484713018,255.49313542293385,-1.690434779971838,5.516352434642613,0,0,1760921571.336492
-39.182931835763156,38.91552898893133,-26.452312386594713,-24.451465910300612,0,0,1760921571.336492
52.05192758329213,56.01061168638989,35.229857582598925,49.707010311074555,0,0,1760921571.336492
24.384147711098194,367.83599019190297,21.575482844375074,23.606248520314693,0,0,1760921571.336492
-46.875906044617295,64.63108108425513,-30.64848013687879,-36.000276973471045,0,0,1760921571.336492
28.2362446654588,106.79097328474745,24.10739511437714,34.28366289380938,0,0,1760921571.336492
43.610973383300006,238.28959562676027,34.7212311886251,39.39236623328179,0,0,1760921571.336492
-27.981931468471885,60.84630232909694,-16.268564807251096,-20.831242753192782,0,0,1760921571.336492
-6.754259319975972,18.933243525680155,-2.3112581726163626,2.258899573236704,0,0,1760921571.336492
58.73886870406568,346.7466943417676,42.95275099109858,53.301054168492556,0,0,1760921571.336492
-4.779592143371701,430.20256185298786,-0.2094343975186348,2.617929968982935,0,0,1760921571.336492
-43.35666018631309,804.1084096729755,-22.54411693289876,-24.51130430959165,0,0,1760921571.336492
53.22999606933445,1053.6943731158972,37.686971853487194,51.40492489095777,0,0,1760921571.336492
20.408634058199823,1183.2407676810399,19.64943436719477,28.449418962933123,0,0,1760921571.336492
-50.34653320349753,1048.9035612726584,-32.368834116496146,-36.73329736478627,0,0,1760921571.336492
30.353028040379286,1087.5404677148908,24.859115005470812,33.44966520369053,0,0,1760921571.336492
42.436644797213376,1309.9186589801684,34.89326658658683,41.13515961263329,0,0,1760921571.336492
-31.546056126244366,1010.7528418246657,-22.5665563326329,-20.55449015647173,0,0,1760921571.336492
-7.771512107923627,914.1287865694612,-1.9522277768701315,4.177468250505626,0,0,1760921571.336492
55.301900644786656,1173.3300327984616,41.55402840767056,50.70930349919945,0,0,1760921571.336492
-7.281585213728249,1169.163784247823,-5.299438237212598,0.49366679415106773,0,0,1760921571.336492
-38.25543664675206,1077.648432332091,-24.96757210418582,-26.9011003812775,0,0,1760921571.336492
50.3577529033646,1050.0217913594097,42.75079639349133,53.63016536459327,0,0,1760921571.336492
25.528557097539306,1158.7780820708722,17.31573679484427,24.59358210861683,0,0,1760921571.336492
-50.458730202168226,1024.2501407647505,-30.55498263798654,-29.952858745120466,0,0,1760921571.336492
33.76007690001279,1108.7980590630323,24.9002539049834,32.20801841840148,0,0,1760921571.336492
