ch1,label,trial,timestamp
1591.7612595409155,0,0,1762287701.9814138
1507.1572427432984,0,0,1762287701.9814138
1700.5138103524223,0,0,1762287701.9814138
1643.6411517262459,0,0,1762287701.9814138
1466.1529796291143,0,0,1762287701.9814138
1780.0540026100352,0,0,1762287701.9814138
1685.9992586243898,0,0,1762287701.9814138
1523.8334566457197,0,0,1762287701.9814138
1439.7754652416334,0,0,1762287701.9814138
1480.9592435536906,0,0,1762287701.9814138
1605.5203514778987,0,0,1762287701.9814138
1801.2293161591515,0,0,1762287701.9814138
1448.1304017426446,0,0,1762287701.9814138
1472.645445952192,0,0,1762287701.9814138
1669.3866230212152,0,0,1762287701.9814138
1523.9531334443018,0,0,1762287701.9814138
1486.2063231915236,0,0,1762287701.9814138
1490.7615213375539,0,0,1762287701.9814138
1491.846092324704,0,0,1762287701.9814138
1664.5995510779321,0,0,1762287701.9814138
1641.3261536536738,0,0,1762287701.9814138
1599.9852995434776,0,0,1762287701.9814138
1445.953779968433,0,0,1762287701.9814138
1443.6013828963041,0,0,1762287701.9814138
1492.6950496146455,0,0,1762287701.9814138
1831.7506396975368,0,0,1762287701.9814138
1402.7841147799045,0,0,1762287701.9814138
1306.908039515838,0,0,1762287701.9814138
1577.2878467123955,0,0,1762287701.9814138
1498.899543641135,0,0,1762287701.9814138
1549.2198975449428,0,0,1762287701.9814138
1548.4382584542036,0,0,1762287701.9814138
1442.6065695080906,0,0,1762287701.9814138
1577.8039529062808,0,0,1762287701.9814138
1487.6574043743312,0,0,1762287701.9814138
1495.4924947815016,0,0,1762287701.9814138
1560.2937413137406,0,0,1762287701.9814138
1545.2593434918672,0,0,1762287701.9814138
1487.504068476148,0,0,1762287701.9814138
1544.3655074024573,0,0,1762287701.9814138
1544.4216059017926,0,0,1762287701.9814138
1401.5686472943053,0,0,1762287701.9814138
1468.400659502484,0,0,1762287701.9814138
1531.006584760733,0,0,1762287701.9814138
1540.1880391519517,0,0,1762287701.9814138
1506.7234143484384,0,0,1762287701.9814138
1553.3337874962017,0,0,1762287701.9814138
1459.6380739063025,0,0,1762287701.9814138
1652.2578812241554,0,0,1762287701.9814138
